CoxMod_0.1	CoxMod_0.2	CoxMod_0.3	CoxMod_0.4	CoxMod_0.5	CoxMod_0.6	CoxMod_0.7	CoxMod_0.8	CoxMod_0.9	CoxMod_1	RFS_100	RFS_200	RFS_300	RFS_400	RFS_500	RFS_600	RFS_700	RFS_800	RFS_900	RFS_1000	CoxBoost_	RFX_
1	0.719582339292134	0.715595280891532	0.713111539592797	0.712000392169679	0.710921925553123	0.711330435635152	0.710055884179221	0.710153926598908	0.710415373051407	0.710284649825158	0.735808359750319	0.733389980064708	0.735105722409229	0.735677636524069	0.734729893133763	0.735187424425635	0.735644955717507	0.734403085068139	0.735203764828916	0.734484787084545	0.716706428314651	0.719222850419948
2	0.697875988189351	0.699352319268502	0.700622281487126	0.702162110677207	0.701923992761215	0.702400228593199	0.701574753151094	0.701765247483887	0.701749372956155	0.701796996539353	0.712988538590977	0.711194716957171	0.711924945232879	0.712036066927009	0.712512302758993	0.713306029145633	0.712274184843001	0.71289329142458	0.713321903673366	0.712163063148871	0.706924468997047	0.713623519700289
3	0.713160146600578	0.715194471801992	0.715646544068973	0.716034034583528	0.715065308297141	0.715081453735247	0.714500217963414	0.714629381468266	0.714693963220692	0.714742399535011	0.724720280284806	0.724074462760547	0.722637518769072	0.723041154721733	0.723622390493566	0.723267190855224	0.724235917141612	0.724914025542083	0.724187480827292	0.72465569853238	0.714112727448859	0.714903853916076
4	0.705945570060372	0.710323355564687	0.711714132186996	0.711903783544584	0.712330499099156	0.712820431772924	0.713231343047697	0.713168125928501	0.713610645762873	0.713910927079053	0.731232417738724	0.73097954926194	0.733065714195404	0.731722350412492	0.732765432879224	0.733524038309574	0.732164870246863	0.732196478806461	0.730742485064956	0.731185004899327	0.717893605588393	0.718272908303569
5	0.711524864482677	0.708068190745542	0.707471128918218	0.707141173697855	0.706308429570273	0.705962762196559	0.705051457302223	0.704800062848613	0.704611517008406	0.704690077775159	0.733427606253437	0.730897949563988	0.729970932516301	0.73223348259879	0.731997800298531	0.731322177704454	0.732013512451882	0.731872103071726	0.72967240160264	0.731872103071726	0.708131039358944	0.707188310157907
6	0.730497443049744	0.730079033007903	0.727150162715016	0.725631489229816	0.725290562529056	0.725414535874787	0.72544552921122	0.72510460251046	0.725089105842244	0.725306059197273	0.736944057027739	0.738819153881915	0.734805516813885	0.737548427088176	0.738912133891213	0.738183790485046	0.739299550596622	0.738106307143964	0.738307763830776	0.738912133891213	0.72992406632574	0.739485510615218
7	0.695684002800942	0.695890890572283	0.695349799478006	0.692445413457254	0.692548857342924	0.692652301228595	0.692731873448342	0.692397670125406	0.692572729008848	0.692668215672544	0.721497230886753	0.723661595263862	0.72251575529951	0.723470621936469	0.725905531860717	0.723582023044115	0.724632376344771	0.722690814182952	0.723597937488064	0.72440957412948	0.69858043159972	0.7014132026227
8	0.714916877630327	0.71917377493268	0.721350597416837	0.722834061628263	0.723640292177951	0.724172404340745	0.72436589967267	0.724623893448571	0.724349775061677	0.724623893448571	0.726865214376703	0.727832691036329	0.729993388909493	0.728784043084961	0.728219681700179	0.727913314091298	0.728719544640986	0.729348404469742	0.727945563313285	0.728864666139929	0.725849363884096	0.723624167566957
9	0.706391445718815	0.706423799278516	0.704692883834544	0.70356050924503	0.703803160942783	0.702331073976414	0.702557548894317	0.702654609573418	0.701150169047349	0.7011986993869	0.728877169710597	0.730268372777715	0.731772813303784	0.732500768397043	0.731061034990375	0.731756636523934	0.730980151091124	0.731546338385881	0.731691929404533	0.731384570587379	0.706019379782261	0.707313522170277
10	0.700900434859923	0.70402043356666	0.70385877560258	0.703632454452869	0.704004267770252	0.703842609806172	0.703761780824132	0.703891107195396	0.703971936177436	0.703923438788212	0.720784364441714	0.719668924489565	0.719846748250053	0.722530270453774	0.72311223912446	0.722158457136391	0.722805088992709	0.721592654262112	0.720865193423754	0.72256260204659	0.705847168560759	0.70306665157859
11	0.700231787564364	0.700309568626231	0.700091781653003	0.699702876343668	0.699702876343668	0.6993917520962	0.698831728450757	0.698722834964143	0.698473935566168	0.698380598291928	0.711167804862872	0.714154597638567	0.714823514770624	0.714559059160276	0.715041301743851	0.71339234323227	0.714185710063314	0.714605727797396	0.714590171585022	0.713314562170403	0.699998444378763	0.704416408692812
12	0.71957381370826	0.721299899573186	0.721127290986693	0.720468240020085	0.721017449158925	0.720782073813708	0.72108021591765	0.721441124780316	0.720515315089129	0.720656540296259	0.738042932462968	0.736818980667838	0.738356766256591	0.737791865428069	0.73903150891288	0.73780755711775	0.737540798393171	0.738749058498619	0.739047200602561	0.738372457946272	0.724799146372081	0.729192819482802
13	0.69492804831042	0.697513812154696	0.697080174739818	0.696871386354876	0.696662597969934	0.696068354105101	0.696389567005011	0.696437748939997	0.696646537324939	0.696887446999871	0.710908390080946	0.711165360400874	0.710635359116022	0.712610818450469	0.711165360400874	0.712546575870487	0.71103687524091	0.71010535783117	0.71010535783117	0.710458692021072	0.697015932159836	0.695731080560195
14	0.708659658973091	0.708914870878727	0.708468250043865	0.709106279807953	0.709138181296157	0.709329590225384	0.709696457339735	0.709999521477677	0.709887866268961	0.710031422965881	0.729587035235194	0.733255706378703	0.731102355924904	0.732187006523854	0.733877785398689	0.731229961877722	0.732856937776147	0.732984543728965	0.73172443494489	0.732202957267957	0.713891503038617	0.714433828338092
15	0.729153814089204	0.729837432263443	0.728253438932889	0.728020008336807	0.726902876198416	0.725602334305961	0.725418924551897	0.725402250937891	0.725568987077949	0.724535223009587	0.748945393914131	0.744893705710713	0.745894122551063	0.745310546060859	0.747444768653606	0.746310962901209	0.746561067111296	0.7454272613589	0.746260942059191	0.747294706127553	0.731221342225927	0.735523134639433
16	0.710500645080084	0.71043771043771	0.709179017590232	0.708549671166494	0.708549671166494	0.708077661348689	0.708187796972844	0.708549671166494	0.708628339469461	0.70817206331225	0.729396771452846	0.729742911985903	0.72905063091979	0.729113565562164	0.729648510022342	0.730104786179553	0.728452751817238	0.729758645646496	0.729569841719374	0.729019163598603	0.711507599358067	0.713663110859373
17	0.707395910007361	0.708131980670144	0.706627836272282	0.706723845489167	0.705939770217941	0.705235702627452	0.704771658079176	0.704707651934586	0.702835472205332	0.702675456843857	0.717300860882645	0.717540883924857	0.715892725701667	0.717092840912728	0.716356770249944	0.71448459052069	0.715956731846257	0.715908727237815	0.716180753352322	0.715460684225686	0.708275994495472	0.708484014465389
18	0.719506624029237	0.719245578542061	0.718070873849768	0.718527703452327	0.717238791359394	0.716977745872218	0.717075637929909	0.715933563923514	0.716129348038896	0.716341447497226	0.737730862102721	0.740406578346277	0.738383475820662	0.740504470403968	0.741483390980878	0.740129217516152	0.739786595314234	0.74004764080141	0.740471839718071	0.740455524375122	0.718217711936305	0.724107550740717
19	0.702955542677374	0.70774070701217	0.7092308965974	0.710654855534399	0.711035681761735	0.712178160443745	0.712509313684908	0.712923255236361	0.713469658084279	0.713701465353092	0.721996854044209	0.723089659740045	0.725109694511135	0.72558986671082	0.724381157380578	0.723122775064161	0.72322212103651	0.723437370643265	0.724215580759997	0.724414272704694	0.710191240996771	0.709744184121202
20	0.711797623610579	0.711199693369107	0.711123035645841	0.710555768493676	0.711337677270985	0.71023380605596	0.710356458413185	0.710509773859716	0.70851667305481	0.708654656956688	0.721073208125719	0.720812571866616	0.722177079340744	0.720659256420084	0.722882330394787	0.720689919509391	0.721364507474128	0.721364507474128	0.720643924875431	0.720781908777309	0.716734380988885	0.718175546186278
21	0.723339125998438	0.723402898458301	0.723259410423609	0.721170862363088	0.720022958085551	0.720166446120243	0.720230218580106	0.719146086762432	0.719225802337261	0.719193916107329	0.745404397111108	0.745691373180492	0.744686956937647	0.74505364858186	0.746759561883201	0.746934936147825	0.746743618768235	0.747046537952585	0.747126253527414	0.746297211549192	0.723323182883472	0.726049455542624
22	0.731756671303908	0.737937903123814	0.739044517516125	0.74011951435437	0.740388263563931	0.740830909320855	0.740609586442393	0.740672821550525	0.740530542557228	0.740562160111294	0.740404072340964	0.742348551916024	0.740419881117997	0.741400025294043	0.740356646009865	0.740309219678766	0.740720247881624	0.739329075502719	0.74075186543569	0.74011951435437	0.742395978247123	0.738554445428102
23	0.7059643661949	0.703937875913947	0.701392604121071	0.699447173451356	0.699236418462137	0.697031597036461	0.697501742781642	0.69758280239288	0.69498889483326	0.694907835222022	0.721041453885187	0.720733427362482	0.724608076779664	0.723149003777378	0.723927176045264	0.723165215699626	0.722176288442521	0.724235202567968	0.723521877989073	0.724121719112235	0.709352657944653	0.711022485936157
24	0.694253919922151	0.694536436833927	0.693641799946636	0.693029679971121	0.693343587650872	0.692590209219469	0.692857030747257	0.693233719962959	0.693092461507071	0.693233719962959	0.717498783607741	0.715929245208984	0.717844082055467	0.718205075887182	0.71840911587902	0.717137789776027	0.719366534302262	0.717090703624064	0.719319448150299	0.718236466655157	0.69516425219343	0.699637436629887
25	0.699590873073627	0.700949239153285	0.700205372014425	0.699784925370721	0.699962806643057	0.700383253286761	0.6996393861479	0.700350911237245	0.700706673781918	0.700156858940151	0.71011821019098	0.710878248354598	0.711622115493459	0.712948139523602	0.711557431394428	0.712236614434257	0.713400928216821	0.711622115493459	0.712657061077961	0.71288345542457	0.704571548699041	0.698976374132829
26	0.706179143491079	0.70880824291055	0.709446521382329	0.708853834229963	0.709537704021154	0.70897541108173	0.709264156104678	0.708337132609951	0.708549892100544	0.708793045804079	0.7107686696453	0.710008814321753	0.713260995106532	0.711194188626486	0.713671316981247	0.711817269991794	0.712045226588857	0.711832467098265	0.712182000547096	0.7129114616577	0.712713899273578	0.711862861311206
27	0.739853604339586	0.739102019475851	0.736242729233383	0.73460884909483	0.73413502385465	0.731488138030194	0.730752891967845	0.730605842755375	0.730475132344291	0.730458793542906	0.756731586170838	0.759378471995294	0.760293444872884	0.759901313639631	0.760375138879812	0.760914319325534	0.760211750865956	0.761208417750474	0.760865302921378	0.760750931311679	0.739134697078622	0.739314423893863
28	0.68936419763142	0.688256471239839	0.689087266033525	0.688826624529624	0.687849218889993	0.687270920553212	0.686863668203366	0.686733347451415	0.686603026699464	0.686505286135501	0.719908123869875	0.715428348021568	0.718279114470491	0.719223939922133	0.717432029582811	0.717546060240768	0.718458305504423	0.718604916350367	0.717806701744669	0.718979588512226	0.697330053594409	0.703569159594051
29	0.716995933527585	0.715971310556819	0.71533092120009	0.714354327431078	0.713585860203003	0.713521821267331	0.713377733662067	0.7123531106913	0.712289071755627	0.712417149626973	0.734622650571548	0.734814767378566	0.737456373475073	0.73865710351894	0.73712016906279	0.737744548685601	0.739425570747014	0.738320899106657	0.737472383208991	0.737600461080337	0.716867855656239	0.715218853062662
30	0.701064806611144	0.7041416305556	0.704705446461652	0.705398134574802	0.705494788730125	0.705059845031171	0.705140390160607	0.705704206066659	0.705768642170208	0.705978059506742	0.713694282906713	0.714435298097524	0.715144095236561	0.715997873608583	0.716513362436973	0.7171093963948	0.716481144385199	0.715885110427372	0.716110636789793	0.715933437505034	0.708072232872078	0.708474958519258
31	0.720800715372668	0.72541298652401	0.727044538223805	0.728158386018857	0.728048570039063	0.728299577992878	0.727891690067929	0.727797562085249	0.727954442056383	0.72807994603329	0.739673375900099	0.743109047267935	0.744991606921544	0.745681878794534	0.743156111259275	0.744724910970616	0.745823070768555	0.744160143074534	0.745885822757009	0.74414445507742	0.730213513640714	0.728221138007311
32	0.721354671839638	0.724361461364371	0.725557710960233	0.726705463950857	0.727125767862916	0.727335919818946	0.72765923052053	0.727546071774976	0.727643064985451	0.727368250889104	0.735822825735532	0.735838991270611	0.738635628839315	0.737778855480116	0.737568703524087	0.736631102489492	0.737681862269641	0.736922082120918	0.737601034594245	0.738182993857097	0.728984804397026	0.733769802780472
33	0.713138674362736	0.711574738403495	0.709365880399207	0.708156651564742	0.707431114264063	0.707076407139287	0.70570594779356	0.70570594779356	0.705899424407075	0.704093642680941	0.716637376457121	0.718265804620866	0.717524144269062	0.716492268996985	0.71824968156974	0.719620140915467	0.717814359189333	0.718169066314109	0.717330667655547	0.71676636086613	0.713219289618367	0.713138674362736
34	0.684299751985684	0.685053213198129	0.684221266442721	0.68445672307161	0.683875930053684	0.684566602831758	0.685131698741092	0.683938718488055	0.684315449094277	0.684833453677833	0.710152889837692	0.704046714595172	0.705333877499765	0.710309860923618	0.707452987159765	0.708881424041692	0.707029165227765	0.708065174394876	0.70735880450821	0.707735535114432	0.68886761058613	0.691944243870279
35	0.707968767754817	0.706718828628476	0.705079298086132	0.704478677986462	0.704251416327127	0.703374835641121	0.703293670762787	0.703277437787121	0.702206061393114	0.702238527344447	0.727789231043943	0.727074980114605	0.728065191630278	0.728828141486616	0.726685388698602	0.727464571530607	0.726587990844602	0.727448338554941	0.727318474749606	0.728048958654611	0.708423291073487	0.711004334204503
36	0.716013214486069	0.717602692763199	0.719348002243969	0.718942841114505	0.718771426790501	0.718288350059216	0.718023437013028	0.71807018637412	0.717275447235554	0.71710403291155	0.736629682727669	0.737112759458954	0.737440004986599	0.737159508820046	0.738203577884436	0.738951567661909	0.735383033098548	0.736505017764757	0.736645265848033	0.736629682727669	0.720080408901078	0.714361403727482
37	0.714312632488027	0.714689487320405	0.71465808275104	0.714124205071838	0.713841563947554	0.713763052524142	0.712789510873832	0.71271099945042	0.712852320012562	0.711957289785664	0.726026536861113	0.723105911910183	0.722917484493994	0.723200125618278	0.724943079218026	0.723514171311926	0.723027400486771	0.723843919290257	0.724519117531601	0.724911674648661	0.712601083457643	0.712930831435974
38	0.712485921158488	0.711794046661303	0.711343523732904	0.709718423169751	0.709380530973451	0.707514078841513	0.707707160096541	0.706130329847144	0.70614641995173	0.706419951729686	0.724376508447305	0.72875301689461	0.728012872083668	0.729863234111022	0.729557522123894	0.729477071600965	0.729171359613837	0.728849557522124	0.728189863234111	0.729493161705551	0.719662107803701	0.719549477071601
39	0.726713376822099	0.727470403479101	0.727663686880889	0.727631472980591	0.72859788998953	0.727502617379399	0.727856970282677	0.728050253684465	0.727905291133124	0.727744221631634	0.74167673351051	0.739502295240396	0.740694209551421	0.738874124184586	0.74135459450753	0.741322380607232	0.741209631956189	0.740066038495611	0.741435129258275	0.738729161633245	0.730401868406217	0.732560199726182
40	0.684007485718038	0.685846083130869	0.686059491759144	0.686059491759144	0.685649090550923	0.686387812725721	0.686896710223915	0.685419265874319	0.685698338695909	0.685993827565828	0.713129555453411	0.713966773918182	0.712604241906888	0.716642589795784	0.715411386171121	0.714721912141309	0.713244467791713	0.715312889881148	0.714754744237967	0.714689080044652	0.692199093834132	0.694842077615077
41	0.714746239047776	0.715159530500909	0.715804265167796	0.715424037030914	0.714349479252769	0.714498264175897	0.714448669201521	0.713770871218383	0.714018846090263	0.71388659282526	0.737030914200694	0.739411472970739	0.738088940320714	0.739064308150107	0.738700611671351	0.738353446850719	0.739560257893867	0.740039675979501	0.738105471978839	0.739907422714498	0.717672342535956	0.722846751529178
42	0.734086406339873	0.734645618968492	0.735124944078737	0.734917236530964	0.735556336677957	0.735780021729405	0.735652201700006	0.734629641464818	0.73486930401994	0.734821371508915	0.74682047676871	0.749984022496325	0.748162587077395	0.748993417268486	0.751214290279287	0.751597750367483	0.751038537738864	0.75	0.750655077650668	0.750718987665367	0.737457659615262	0.73347926120023
43	0.692431991465596	0.694157698220953	0.694596969031408	0.693875309842804	0.693279156600044	0.69255749741144	0.692620250384362	0.692463367952057	0.692306485519751	0.691114179034232	0.709390982397791	0.712889460638198	0.711618712936525	0.711697154152678	0.714442596718019	0.713156160773117	0.71235606036836	0.712638448746509	0.713407172664805	0.711869724828214	0.695302939976781	0.696840387813373
44	0.708182950589287	0.71048260883452	0.712111533424894	0.710706186719474	0.709492478201156	0.709859784726437	0.708821744546297	0.709013382733399	0.709588297294708	0.708198920438213	0.728145261745824	0.731387141077645	0.729119422530263	0.730125523012552	0.729885975278674	0.730013734070076	0.731131623494842	0.730796256667412	0.730205372257178	0.731530869717972	0.715321473058865	0.719393784534798
45	0.713625139585725	0.712650005504789	0.710746921250059	0.71085701703339	0.711769239238137	0.710888472971485	0.710998568754817	0.711108664538148	0.711360312042906	0.710794105157201	0.717321212311854	0.720340982368947	0.720246614554663	0.722322706468914	0.720985829099888	0.720309526430852	0.720734181595131	0.720702725657036	0.720010695018952	0.721316116449883	0.715591135716645	0.716188798540444
46	0.720260796632432	0.724644332262506	0.727192163440996	0.727302938709626	0.727951765283031	0.728442341472678	0.728727192163441	0.728600591856435	0.728853792470447	0.729106993084458	0.747495687677043	0.750549920083556	0.75020176923929	0.749901093510152	0.751056321311579	0.749078191514614	0.752005823614122	0.750581570160308	0.749901093510152	0.751087971388331	0.729502619043851	0.730515421499897
47	0.714219592025655	0.715178364796509	0.7153932621417	0.714732039541112	0.712616127219228	0.712087149138758	0.711723476708434	0.711442457103184	0.71107878467286	0.711211029192978	0.730436076305088	0.728568122458426	0.731047707210633	0.732370152411809	0.730650973650279	0.730436076305088	0.729890567659603	0.730518729130162	0.729989751049691	0.731146890600721	0.714946936886303	0.712698780044302
48	0.707369261477046	0.707688622754491	0.708215568862275	0.707928143712575	0.706666666666667	0.70697005988024	0.706570858283433	0.706491017964072	0.706027944111776	0.705900199600798	0.71773253493014	0.719393213572854	0.718610778443114	0.721293413173653	0.722411177644711	0.720654690618763	0.720095808383234	0.721788423153693	0.721069860279441	0.721868263473054	0.711632734530938	0.712207584830339
49	0.714885459903045	0.714188397072336	0.714917144577168	0.713776496308736	0.711907100535471	0.711764519501917	0.709736700358037	0.709499065302113	0.709546592313298	0.709546592313298	0.721238237064732	0.724945343937138	0.725056240296569	0.725753303127277	0.725975095846139	0.726196888565001	0.726323627261494	0.726624631665663	0.725848357149647	0.724992870948322	0.71391907734229	0.709007952853205
50	0.699472399401528	0.696842271044964	0.696606031971021	0.695881565477597	0.696495787069848	0.695818568391212	0.695739822033231	0.696275297267501	0.694826364280652	0.69466887156469	0.719221985983148	0.716780848885739	0.715253169540909	0.7181825340578	0.715552405701236	0.717946294983857	0.71752106465076	0.716497361997008	0.717111583589259	0.718151035514607	0.703945192534845	0.707929758248681
