,eln_age_gen_cyto,eln_age_gen_clin,eln_age_gen_demo,eln_gen_cyto_clin_demo,comp_age,comp_gen,comp_cyto,comp_clin,comp_demo,comp_demo_without_age,comp_gen_cyto,comp_clin_demo,comp_gen_cyto_clin_demo,gen_age,gen_cyto,gen_clin,gen_demo,gen_demo_without_age,gen_clin_demo,gen_cyto_clin_demo,cyto_age,cyto_clin,cyto_demo,cyto_clin_demo,cyto_gen_demo,clin_age
0,0.7136233336988361,0.7163332758971789,0.7108194050658688,0.7169598521280095,0.7130594150910885,0.6557981797960495,0.6313225457792259,0.6643117843324613,0.7125268252948824,0.63518382180172,0.6620482776985855,0.7183853130531493,0.7202807061514122,0.7069033036231771,0.6547251680007519,0.6397656604896693,0.7068249815943232,0.6244380394429737,0.7010604802706809,0.7078275035636523,0.6928288350381429,0.6311502373157474,0.6938078603988158,0.7034414699478375,0.7141402590892715,0.6919594605178653
1,0.6962142497523265,0.7118867035876114,0.6942815844607214,0.7184805028177935,0.6993162587497767,0.639541682230848,0.6259318207655953,0.6743865005765514,0.6993162587497767,0.6323632111477433,0.6442352979390317,0.7190651746707161,0.716044370097283,0.6857713608237377,0.6410845662871714,0.6645932470400987,0.6862910691374466,0.6307228817825995,0.7095317752911179,0.7139817777272506,0.6898884251214006,0.6567326587952511,0.6907979146703912,0.714241631884105,0.6911958163480747,0.6993487405193834
2,0.6846752516096768,0.6983965743576921,0.6801900356316809,0.7027098831030818,0.688129024192036,0.6654997812089767,0.6432534225167219,0.6901606551228355,0.6869413014940301,0.6477855222854285,0.6666640620116272,0.707913983871976,0.7055385384759643,0.6772207288866663,0.6589907482652998,0.6812683628180284,0.6772207288866663,0.6400340688879165,0.6952553603800713,0.7016315559167344,0.6693911358379696,0.6685941113958868,0.6692348565356004,0.6918015877977121,0.6832531099581172,0.6588891667187597
3,0.7339696640362897,0.7397344421868355,0.7296382050433934,0.7303312384822568,0.7294649466836775,0.6679346028445873,0.6349918883586133,0.6919151349052591,0.7283938950054341,0.6488053048559593,0.674636551213596,0.742112806942935,0.7399864543464222,0.7252122414906519,0.672210934177574,0.6671549402258659,0.7227551229346816,0.6486084203562822,0.7322055789191828,0.7278583691663123,0.7150057490273906,0.6560821559640253,0.7124068736316528,0.719053694340752,0.7301422293625668,0.7059333112822693
4,0.7047753620861299,0.7121455409614952,0.7046147917402614,0.7123703394457112,0.7059956967147307,0.6691528308551976,0.64516362118244,0.6659655094897075,0.7053694723658435,0.6521404027104274,0.6694900285815215,0.7173480201676354,0.7175888756864383,0.7029127460740551,0.6608352869392081,0.6470021516426346,0.7031054304890972,0.6469218664697004,0.7050804457432801,0.710748578952439,0.6854426924435595,0.6225472879668583,0.6860046886540994,0.693117954976075,0.7073605446546132,0.6760011561064903
5,0.6944940138217449,0.7155997534148795,0.6925310664806463,0.7143343824016093,0.6914603679309562,0.6588283962233542,0.6219541870802375,0.6790175529671328,0.6912981408779728,0.6316878102592388,0.6561192044385322,0.7168975698387463,0.7183576133155966,0.689902988222316,0.6393692612180008,0.6733882742286104,0.6901787742123876,0.6462395769118459,0.7107653872359755,0.7129716751565491,0.667085753220207,0.6417377761915577,0.6674102073261737,0.696959865027092,0.69434800947406,0.6843872684208818
6,0.7011083188349765,0.7247406405051872,0.705699465171725,0.7191829370449127,0.702807848443843,0.6456440492299762,0.6286004252851344,0.6713544687157678,0.703444165216831,0.6367758876216251,0.6378954829563761,0.718425800631484,0.7128197693150332,0.7008505702687029,0.6365342483407436,0.656082866164057,0.7006250402732135,0.6339648173207036,0.7167665442360976,0.715848314968748,0.6942779818287261,0.636590630839616,0.6946323861073522,0.7079708744120111,0.7043623944841807,0.6889296990785488
7,0.7003649521195296,0.7185033843850401,0.6962163511026545,0.7196107177391684,0.6917012383418073,0.632965781839733,0.6143594622414923,0.6680495336722917,0.6910695904426214,0.6162076172057769,0.637059796001123,0.7117969992825728,0.7190180604510434,0.696512679746717,0.6273277394803332,0.6517826507377024,0.6968090083907795,0.6040971334102748,0.7151813843226551,0.7186125580960104,0.6947970928600393,0.6508000873389688,0.6942044355719142,0.7146199195233788,0.6987741351882467,0.6985089990330329
8,0.6889787950820963,0.6973064874140075,0.6865229916723077,0.6980936038915039,0.6848306912456905,0.6303150040142941,0.6300709979062702,0.6548021976292052,0.684098672921619,0.6354155187884704,0.6377453835618595,0.6991168553122491,0.6992742786077484,0.6808085260456842,0.6279221699227051,0.632920359554807,0.6807927837161343,0.6092753805708169,0.6892936416730948,0.6949766226406183,0.6731813673787447,0.6408072666593202,0.6745273365552634,0.686223887410859,0.6854839979220125,0.6592257922327346
9,0.6926098926593869,0.6966158319670863,0.6898877099638073,0.7003743001206422,0.6985105329909982,0.6499984533052866,0.636913416029944,0.6525814334766604,0.6977294521607326,0.6361864695146472,0.6536177189346367,0.7068240170755097,0.7068858848640456,0.6892999659727163,0.6456986420020416,0.6439663439230364,0.6901661150122189,0.6303786308658397,0.6971107742753735,0.702957280292016,0.6851548241408111,0.6353976552108145,0.6868793887462493,0.6960280879759952,0.6952702075664305,0.668759860178798
10,0.7154044163255179,0.7178699913162139,0.7126442128768143,0.7210333705495596,0.7061236198982757,0.6550288425753629,0.6317997146755986,0.6625573750155067,0.7065733159657611,0.6489036720009924,0.6584093164619774,0.717792457511475,0.7243052971095397,0.7130008683786131,0.6491672869371046,0.6555948393499565,0.7128923210519786,0.638886304428731,0.7159161394367944,0.7216071207046272,0.7008900880784021,0.6301172311127652,0.7028594467187694,0.7081782657238556,0.7172032005954596,0.6803126163007072
11,0.6971272668913497,0.7016369764082812,0.6918632643235436,0.7043492216337667,0.6975766329642112,0.644238484994383,0.6339030653185684,0.6701974000962927,0.6971433156796661,0.6348017974642914,0.6472315840154068,0.7096613705665222,0.7076873696035949,0.6924891670678863,0.6330765527202696,0.6481463649494463,0.6911250200609854,0.6156234954260953,0.7008184882041406,0.7059059541004654,0.6902985074626866,0.6456588027603916,0.6889905312148933,0.7024875621890547,0.6971593644679827,0.6822981864869202
12,0.6797514736339015,0.7025171260156126,0.6882746534968934,0.7029950613350326,0.6768042058308109,0.6551457702724232,0.6415405448462641,0.6822208061175721,0.6759917157877967,0.636522223992353,0.6516409112633423,0.7014338059582603,0.6996017205671499,0.6812171419467898,0.6486777122829377,0.6632149115819659,0.6783495300302692,0.631926079337263,0.6925282778397324,0.6985184005097976,0.6693962083797993,0.6674685359248048,0.667914608889597,0.6888003823482556,0.6861717380914449,0.6690138601242632
13,0.7054687876209891,0.7194336987752612,0.7064479365639897,0.7175717106213583,0.6961347694184498,0.6472335029454727,0.6344885150644473,0.675050963899902,0.6959501757652611,0.6461821217033982,0.6528274932181897,0.7097706223213855,0.7147145219024382,0.6985986933979679,0.6468723414501035,0.6589190837734153,0.6991444485465256,0.6334130563893482,0.7126278110403056,0.7142008699979133,0.6952760076405721,0.6481002905343585,0.6966965761890239,0.7042488643477424,0.7026918570121511,0.6877799001589111
14,0.7108694628818905,0.7179776867674057,0.7085942035807874,0.7198292770952,0.7088060380674418,0.652748356321298,0.6387594344803779,0.6709504307301228,0.7137017684256775,0.6329928290103407,0.6545607180404526,0.7274710100582152,0.7230930973340237,0.7095043073012286,0.6480801518931727,0.6508340002196802,0.7096769131792433,0.6417408087369957,0.7157338103532144,0.7197822027648323,0.7054794520547946,0.6389241946366646,0.7068446076354564,0.7216337930926265,0.7113245147421111,0.6877873495582859
15,0.7147182852975681,0.7355020767938109,0.7144963378674023,0.7360252385934875,0.7202828244395827,0.644519483813691,0.6210009829100479,0.6816164114271219,0.714765845461175,0.6287057294143759,0.6460334823551793,0.7372618028472685,0.7349630616062652,0.7162877706965979,0.6493785471955357,0.6821395732267985,0.7159707029392182,0.6339611274929452,0.7341862456006849,0.7329655347347728,0.7103031167760551,0.6691715019499667,0.7114128539268841,0.7224071784140271,0.7144170709280573,0.7141000031706776
16,0.7127978817299205,0.7119152691968226,0.7023991013399663,0.7136163042606114,0.7104068041402551,0.6466741555002808,0.646954986760812,0.682099013078713,0.709684666613175,0.6399983952499398,0.6500682018775575,0.7195699269838722,0.7184626494423494,0.7052555564470834,0.6445960041723502,0.6665168899943834,0.7050790339404638,0.6307791061542165,0.7123004092112654,0.716360426863516,0.6962529086094841,0.6626975848511595,0.6970873786407767,0.7028484313568162,0.7084490090668378,0.686720693252026
17,0.6869007014608405,0.6888635047300341,0.6818810734281485,0.6932395907072527,0.6764914087135594,0.6552384323315529,0.6527125297638201,0.6719222601196988,0.6764109659566253,0.6449980693738335,0.6603224145697921,0.697937447712208,0.6965699208443272,0.6749469077804234,0.6530503893429436,0.6626874316236566,0.6740459489027608,0.6335027994079413,0.6812214428212884,0.6916468241199563,0.6663314885127744,0.6481272926185726,0.6677151039320419,0.6790494883840659,0.6849057210888732,0.6456496557050003
18,0.6646594553801648,0.6919690585497767,0.6683070247154267,0.6929910068549148,0.6834790264763222,0.6055279542167159,0.6086252436953651,0.6486698949751588,0.6835890824476448,0.6105433620527011,0.6110071693604175,0.69819508207031,0.6941544556946104,0.6749418275580152,0.5890510030815672,0.6349915099679265,0.6759480535815358,0.5918574303502925,0.6871737626564367,0.6767027230991761,0.6775438651657129,0.6240016351172882,0.6795877617759889,0.6921105590843343,0.6784793409219546,0.6721747059933337
19,0.7008854099833184,0.7066437828820736,0.69929744642628,0.7055209803669961,0.6982708841267804,0.638754330809701,0.6157849993583986,0.650551777235981,0.6979019633003978,0.619474207622225,0.6464054279481586,0.7077345053252919,0.708632747337354,0.6960252790966251,0.6431653406903631,0.6467021686128577,0.6952232773001411,0.6341829205697421,0.7013826510971385,0.705023739253176,0.697035801360195,0.6419061978698832,0.6934428333119467,0.7020723726421148,0.6970999615039137,0.6776915180290004
20,0.6952783538044345,0.7030626894241506,0.6893603445525602,0.7034933801244218,0.6928058701547296,0.6526878289998405,0.6330275961078322,0.6651778593077046,0.6903014834901898,0.640468974318073,0.6580156324772691,0.7048173552400702,0.7044664220768863,0.6855798372946244,0.6507736481097464,0.6388259690540756,0.6823257297814643,0.6148907321741904,0.6903333865050247,0.699361939703302,0.6871271335141171,0.629430531185197,0.6825650023927261,0.6900462593715107,0.6903174349976072,0.6811931727548254
21,0.6763911744500009,0.6823504976753847,0.6745538495949897,0.6847789618315733,0.6676359220974262,0.6411544790784618,0.6137383968941221,0.647569139333131,0.6673962710293813,0.6085619338243518,0.6414660254669201,0.6814238468789443,0.6873671933664585,0.6729881292837628,0.6336054704350466,0.6448690706331581,0.6735313383713314,0.6265996708791999,0.681104312121551,0.6802415682765893,0.6673083989710981,0.6211116614209711,0.6673004106021633,0.6779249412854883,0.6787078014411018,0.6538000671022991
22,0.7167102660626555,0.7373827601607861,0.6984144707458687,0.7380846040962165,0.7140145473106616,0.6763462642761436,0.6347699866011612,0.7014770624641102,0.7134403113634914,0.6566627320870286,0.6806131563835897,0.7342882664454795,0.7395680469597397,0.7075703439035284,0.6687615644739361,0.6959261149747974,0.7073789319211382,0.6579467874688956,0.7316563516876157,0.7369361322018758,0.6855818924264659,0.6619504881005551,0.6854144069418746,0.7072034709372806,0.7124194474574108,0.6986377847253238
23,0.7039779576373343,0.711774191023373,0.7028821015388951,0.7081109006371621,0.6939352192494951,0.6365045321477214,0.6303051176479797,0.6465550980791208,0.6938256336396512,0.6259060381671024,0.6457723437230928,0.7044789204251921,0.714513831269471,0.7017705903533353,0.6403869937536203,0.6452400707609938,0.7020054166601437,0.6244814252391314,0.7097077195234591,0.712948322557415,0.6894108990716533,0.6365514974090831,0.6900840678178374,0.6992501213269252,0.7036178906335614,0.6751256320741424
24,0.7044141133081976,0.7136506577539227,0.702487775161763,0.7139799463259627,0.6888552282793026,0.6445823797685102,0.6435945140523898,0.6632859706603882,0.6880155424206003,0.6335512126051666,0.6658873503795051,0.7002486128718903,0.7074435681709667,0.6910449972833693,0.6613267036567496,0.6553171872170176,0.6895467342805868,0.6398982498312396,0.699524178013402,0.7056324810247461,0.6838500419842929,0.6402193061889787,0.6834878245550489,0.6958690748637568,0.6952269621482786,0.6784991026886412
